ID,Адрес,Ссылка,Цена,Количество комнат,Общая площадь,Жилая площадь,Год постройки,Срок сдачи,Широта,Долгота,Расстояние до центра (км),Цена за м²,Возраст дома,санузел_другое,санузел_не указано,санузел_раздельный,санузел_совмещенный,"санузел_совмещенный, раздельный",окна_во двор,окна_другое,окна_на улицу,окна_не указано,ремонт_дизайнерский,ремонт_другое,ремонт_евро,ремонт_косметический,ремонт_требует ремонта,Мебель_есть,Техника_есть,тип_дома_блочный,тип_дома_другое,тип_дома_кирпичный,тип_дома_монолитно-кирпичный,тип_дома_монолитный,тип_дома_панельный,Пассажирский лифт_есть,Грузовой лифт_есть,Двор_закрытый,Двор_дет_площадка,Двор_спорт_площадка,парковка_другое,парковка_за шлагбаумом во дворе,парковка_нет_парковки,парковка_открытая во дворе,парковка_подземная,вид_сделки_возможна ипотека,вид_сделки_другое,вид_сделки_продажа апартаментов в москве,вид_сделки_прямая продажа,способ_продажи_другое,способ_продажи_не указано,способ_продажи_свободная,Этаж_относительный,Первый_этаж,Последний_этаж
1160153595004255938,"Москва, ЖК Назаре́",https://realty.yandex.ru/offer/1160153595004255938/,17881670.0,3,77.5,34.7,2028.0,2028,55.816032,37.7332184,9.854580390886301,230731.2258064516,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.903226,0,0
1160315289685830896,"Москва, улица Миклухо-Маклая, 23",https://realty.yandex.ru/offer/1160315289685830896/,17881670.0,2,46.8,,2025.0,0,55.650997,37.5100364,13.4620214729614,382086.9658119658,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True,False,0.842105,0,0
1167499623108454145,"Москва, улица Шухова, 13к2",https://realty.yandex.ru/offer/1167499623108454145/,17881670.0,3,72.7,52.1,1930.0,0,55.715744,37.6099514,4.479688565255421,245965.19944979367,96,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,1,False,True,False,False,False,False,0,0,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.6,0,0
1170236442959655424,"Москва, Волгоградский проспект, 32/5к4",https://realty.yandex.ru/offer/1170236442959655424/,42530008.0,4,100.3,38.3,2025.0,0,55.720215,37.6863824,5.847796463105674,424027.9960119641,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.758621,0,0
1170614956699090688,"Москва, ЮВАО, Рязанский район, ЖК Баланс",https://realty.yandex.ru/offer/1170614956699090688/,17811764.0,2,39.7,18.3,2027.0,2027,55.718784,37.7710034,10.44816641129591,448659.04282115865,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.233333,0,0
1170797694203076261,"Москва, Юго-Восточный административный округ, Рязанский район",https://realty.yandex.ru/offer/1170797694203076261/,11295500.0,0,55.1,,2023.0,0,55.712894,37.3669384,16.402146787410942,205000.0,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.411765,0,0
1170797694203076265,"Москва, Юго-Восточный административный округ, Рязанский район",https://realty.yandex.ru/offer/1170797694203076265/,8521250.0,0,40.1,,2023.0,0,55.712894,37.3669384,16.402146787410942,212500.0,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.352941,0,0
1170797694206684788,"Москва, Юго-Восточный административный округ, Рязанский район",https://realty.yandex.ru/offer/1170797694206684788/,11267950.0,0,55.1,,2023.0,0,55.712894,37.3669384,16.402146787410942,204500.0,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.117647,0,0
1172225828868120383,"Москва, Рязанский проспект, 26с26",https://realty.yandex.ru/offer/1172225828868120383/,21119956.0,2,50.1,19.5,2027.0,2027,55.71943,37.7693944,10.327249533301343,421556.0079840319,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.8,0,0
1172243730279156409,"Москва, 2-я Хуторская улица, 34",https://realty.yandex.ru/offer/1172243730279156409/,106486562.0,4,153.2,75.8,2024.0,0,55.805996,37.5696284,6.336560611798254,695081.997389034,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,1.0,0,1
1172530703262689145,"Москва, 2-я Хуторская улица, 34 Показать телефон Похожие объявления 5 319 200₽ 43",https://realty.yandex.ru/offer/1172530703262689145/,106486562.0,1,43.7,,2029.0,2029,51.49323,46.1204784,733.3211294422284,2436763.432494279,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.9,0,0
117670564575849898,"Москва, 1-й Красногвардейский проезд, 13",https://realty.yandex.ru/offer/117670564575849898/,106486562.0,2,74.1,33.1,2027.0,2027,55.751648,37.5379484,5.005541688394545,1437065.6140350879,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.4,0,0
1177800147078819029,"Москва, 1-й Красногвардейский проезд, 13 Показать телефон 5 331 400₽ 43",https://realty.yandex.ru/offer/1177800147078819029/,17781772.0,3,53.4,33.4,2025.0,2026,55.653275,37.1189384,33.25797139801759,332991.9850187266,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.833333,0,0
1178086214454525696,"Москва, Красноярская улица, 13",https://realty.yandex.ru/offer/1178086214454525696/,17781772.0,1,39.0,7.0,1974.0,0,55.82517,37.8282244,15.260406645079845,455942.8717948718,52,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.111111,1,0
1192765176646662145,"Москва, Онежская улица, 57/34",https://realty.yandex.ru/offer/1192765176646662145/,17781772.0,3,56.4,30.0,1968.0,0,55.86119,37.5026744,13.744202786471748,315279.6453900709,58,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,0,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.111111,1,0
1195724615585580807,"Москва, САО, район Аэропорт",https://realty.yandex.ru/offer/1195724615585580807/,17781772.0,1,58.9,14.2,2029.0,2029,55.799324,37.5417324,6.777362727510327,301897.6570458404,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.45,0,0
1197488919052093760,"Москва, Дружинниковская улица",https://realty.yandex.ru/offer/1197488919052093760/,396210688.0,4,162.0,,,2029,55.75743,37.5738414,2.743987328910408,2445744.987654321,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.25,0,0
1198333989255914752,"Москва, Салтыковская улица, 33к3",https://realty.yandex.ru/offer/1198333989255914752/,18700000.0,2,52.1,30.5,1988.0,0,55.740917,37.8723754,16.030426318122935,358925.1439539347,38,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1,1,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.714286,0,0
1199370789678073857,"Москва, Зеленоград, пр. Георгиевский",https://realty.yandex.ru/offer/1199370789678073857/,24250000.0,3,75.0,45.0,1992.0,0,55.98101,37.1461884,38.62843865043727,323333.3333333333,34,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,1,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.764706,0,0
1202340797130320412,"Москва, улица Миклухо-Маклая, 23",https://realty.yandex.ru/offer/1202340797130320412/,39091500.0,3,65.7,,2025.0,0,55.65031,37.5091884,13.554781706653104,595000.0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True,False,0.210526,0,0
1203087390372227950,"Москва, улица Архитектора Власова, 71к1",https://realty.yandex.ru/offer/1203087390372227950/,24500000.0,2,43.1,29.2,2024.0,0,55.65874,37.5294224,12.124252259099595,568445.475638051,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,True,0.558824,0,0
1210851367063704321,"Москва, Алтуфьевское шоссе, 87к3",https://realty.yandex.ru/offer/1210851367063704321/,25500000.0,3,76.5,53.0,1979.0,0,55.892593,37.5811154,15.380454635141486,333333.3333333333,47,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.375,0,0
1214116944854774740,"Москва, Алтуфьевское шоссе, 87к3 Показать телефон 24 500 000₽ 43",https://realty.yandex.ru/offer/1214116944854774740/,10824000.0,2,52.8,25.8,2026.0,0,55.702206,37.8815424,17.56829461581355,205000.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.916667,0,0
1222726495353173201,"Москва, Украинский бульвар, 2с1",https://realty.yandex.ru/offer/1222726495353173201/,84824736.0,1,57.5,,2026.0,2026,55.751614,37.5571884,3.8088104007003984,1475212.8,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.833333,0,0
1228333658952157441,"Москва, Волгоградский проспект, 32/5к2",https://realty.yandex.ru/offer/1228333658952157441/,22750000.0,1,37.0,20.0,2024.0,0,55.719753,37.6886884,5.989166738373131,614864.8648648649,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,1,False,False,False,False,True,False,1,0,1,0,0,False,False,False,False,True,False,True,False,False,False,False,True,0.166667,0,0
1229320589594029688,"Москва, ЖК Мира",https://realty.yandex.ru/offer/1229320589594029688/,32256899.0,1,44.0,28.6,2027.0,2027,55.82801,37.6497464,8.277046458086057,733111.3409090909,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True,False,0.916667,0,0
1231026755572869288,"Москва, ЮВАО, Рязанский район, ЖК Баланс",https://realty.yandex.ru/offer/1231026755572869288/,32256899.0,2,49.5,19.7,2027.0,2027,55.718784,37.7710034,10.44816641129591,651654.5252525252,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.233333,0,0
12312009005272321,"Москва, улица Марьинский Парк, 17к2",https://realty.yandex.ru/offer/12312009005272321/,32256899.0,3,78.0,41.0,2002.0,0,55.66237,37.7768744,14.40453441775475,413549.9871794872,24,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.285714,0,0
1233286740719809281,"Москва, улица Академика Челомея, 1А",https://realty.yandex.ru/offer/1233286740719809281/,32256899.0,2,35.0,,2024.0,0,55.6632,37.5353924,11.51274211025735,921625.6857142857,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,0.666667,0,0
1239042028750148609,"Москва, Измайловская площадь, 13А",https://realty.yandex.ru/offer/1239042028750148609/,10900000.0,2,42.7,33.0,1964.0,0,55.79428,37.7715114,10.533899696645317,255269.32084309132,62,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,0,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.2,1,0
1241634807794597120,"Москва, Новороссийская улица, 38",https://realty.yandex.ru/offer/1241634807794597120/,21500000.0,3,77.0,18.0,2001.0,0,55.669407,37.7603454,13.123960239679457,279220.7792207792,25,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.545455,0,0
1250082701883601060,"Москва, Ленинский проспект, 131",https://realty.yandex.ru/offer/1250082701883601060/,45000000.0,3,122.0,50.0,2015.0,0,55.644146,37.4712584,15.434666018577715,368852.45901639346,11,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,True,0.344828,0,0
1253489356599975425,"Москва, Зеленоград, ул. Лётчика Полагушина",https://realty.yandex.ru/offer/1253489356599975425/,6950000.0,1,33.0,18.0,1969.0,0,55.991913,37.2105524,36.52498184900704,210606.0606060606,57,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,1,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.888889,0,0
1256362865671482368,"Москва, НАО, район Коммунарка, улица Василия Ощепкова, 1",https://realty.yandex.ru/offer/1256362865671482368/,16500000.0,2,55.0,28.0,2020.0,0,55.5538,37.4614584,24.5043106155907,300000.0,6,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.866667,0,0
1257529768718596995,"Москва, улица Архитектора Власова, 71к1",https://realty.yandex.ru/offer/1257529768718596995/,40886032.0,3,60.1,41.9,2025.0,0,55.65968,37.5298924,12.017781865363355,680300.0332778702,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.117647,0,0
1261514542021700625,"Москва, Рязанский проспект, 26с26",https://realty.yandex.ru/offer/1261514542021700625/,25322880.0,2,66.0,25.6,2027.0,2027,55.71943,37.7693944,10.327249533301343,383680.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.066667,0,0
1264655934706364760,"Москва, жилой комплекс Веер",https://realty.yandex.ru/offer/1264655934706364760/,28391360.0,2,54.4,24.9,2028.0,2028,55.70833,37.4348564,12.600418581680364,521900.0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True,False,0.727273,0,0
1272588659344888751,"Москва, ЖК Инджой",https://realty.yandex.ru/offer/1272588659344888751/,30168509.0,3,66.9,42.9,2027.0,2027,55.83228,37.4928054,11.540194320093985,450949.31240657694,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.085714,0,0
1278323661212327542,"Москва, Иловайская улица, 2",https://realty.yandex.ru/offer/1278323661212327542/,30168509.0,1,35.7,11.1,2024.0,2026,55.662643,37.7298184,12.518877675504921,845056.2745098039,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,True,0.151515,0,0
1278801760718398720,"Москва, улица Грина, 28",https://realty.yandex.ru/offer/1278801760718398720/,30168509.0,3,74.3,,2002.0,0,55.567764,37.5684734,21.134479487420734,406036.4602960969,24,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1,1,False,False,False,False,False,True,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.75,0,0
1279554969932972923,"Москва, ул. Муравская",https://realty.yandex.ru/offer/1279554969932972923/,30168509.0,3,104.7,85.0,2016.0,0,55.8697,37.3972934,18.704941684289334,288142.39732569247,10,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.130435,0,0
1285835331746940093,"Москва, Софийская набережная, 18",https://realty.yandex.ru/offer/1285835331746940093/,257000000.0,2,87.5,,2023.0,0,55.74718,37.6160354,0.9634880610238661,2937142.8571428573,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.666667,0,0
1285835331746975646,"Москва, Трёхпрудный переулок, 9с2",https://realty.yandex.ru/offer/1285835331746975646/,886769856.0,3,264.6,188.5,2027.0,2027,55.76507,37.5944404,1.778201073718449,3351359.9999999995,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.333333,0,0
1285835331746975647,"Москва, Трёхпрудный переулок, 9с2",https://realty.yandex.ru/offer/1285835331746975647/,843631552.0,2,244.1,223.9,2027.0,2027,55.76507,37.5944404,1.778201073718449,3456089.9303564113,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.333333,0,0
1285835331746975650,"Москва, Трёхпрудный переулок, 9с2",https://realty.yandex.ru/offer/1285835331746975650/,1869681792.0,4,495.9,443.0,2027.0,2027,55.76507,37.5944404,1.778201073718449,3770279.8790078647,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.5,0,0
1286321825776838913,"Москва, улица Островитянова, 11к1",https://realty.yandex.ru/offer/1286321825776838913/,82000000.0,4,207.2,,2004.0,0,55.64181,37.4985684,14.706915932500818,395752.8957528958,22,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,1,False,False,False,False,True,False,1,0,1,0,0,False,False,False,False,True,False,True,False,False,False,False,True,0.375,0,0
1288472876688431360,"Москва, Зеленоград, ул. Александровка",https://realty.yandex.ru/offer/1288472876688431360/,7200000.0,3,59.0,43.0,1971.0,0,55.98266,37.1425584,38.91933911764412,122033.89830508475,55,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.4,0,0
1289748851787138626,"Москва, ЖК Инджой",https://realty.yandex.ru/offer/1289748851787138626/,30254175.0,2,62.5,31.2,2027.0,2027,55.83228,37.4928054,11.540194320093985,484066.8,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.085714,0,0
1290146912963858347,"Москва, улица Малая Дмитровка, 29с1",https://realty.yandex.ru/offer/1290146912963858347/,30254175.0,3,105.4,89.0,1904.0,0,55.771465,37.6015984,2.0090298698103433,287041.5085388994,122,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,0,False,True,False,False,False,False,1,0,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,0.333333,0,0
1290200189747402555,"Москва, Донецкая улица, 34к1",https://realty.yandex.ru/offer/1290200189747402555/,30254175.0,3,73.6,45.2,2020.0,0,55.645866,37.7016834,13.311175081392946,411062.160326087,6,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,0.625,0,0
1291824928119366682,"Москва, САО, район Западное Дегунино, ЖК Селигер Сити",https://realty.yandex.ru/offer/1291824928119366682/,37016834.0,3,80.7,51.5,2026.0,2026,55.86319,37.5436824,12.803356104316963,458696.82775712514,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,0.897436,0,0
1292892179464971658,"Москва, СЗАО, район Покровское-Стрешнево, жилой комплекс Клубный Город на Реке Примавера",https://realty.yandex.ru/offer/1292892179464971658/,37016834.0,1,41.9,12.8,2028.0,2028,55.8126,37.4251934,13.5875593493278,883456.6587112172,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.545455,0,0
1292900242766305676,"Москва, ЖК Мангазея на Речном",https://realty.yandex.ru/offer/1292900242766305676/,37016834.0,1,38.5,13.4,2027.0,2027,55.858242,37.4622154,14.967891510513958,961476.2077922078,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,False,False,False,False,True,False,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.833333,0,0
1293063027574476115,"Москва, ЮВАО, Рязанский район, ЖК Баланс",https://realty.yandex.ru/offer/1293063027574476115/,37016834.0,2,50.5,19.5,2027.0,2027,55.718784,37.7710034,10.44816641129591,733006.6138613861,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,1.0,0,1
1293487334527069696,"Москва, улица Золоторожский Вал, 8",https://realty.yandex.ru/offer/1293487334527069696/,40000000.0,2,94.0,40.0,2017.0,0,55.75196,37.6837734,4.162745797058044,425531.91489361704,9,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.7,0,0
1297335265079369753,"Москва, НАО, район Коммунарка, проспект Куприна, 1к2",https://realty.yandex.ru/offer/1297335265079369753/,16500000.0,2,64.8,36.9,2023.0,2026,55.559456,37.5007744,23.029563195608514,254629.62962962964,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.5,0,0
1297410358524729281,"Москва, Новомосковский административный округ, район Коммунарка",https://realty.yandex.ru/offer/1297410358524729281/,20737682.0,3,83.6,45.1,2026.0,2026,55.65373,37.1178744,33.30315651270753,248058.39712918663,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.166667,1,0
1300278524564284416,"Москва, Новомосковский административный округ, район Коммунарка",https://realty.yandex.ru/offer/1300278524564284416/,20737682.0,2,41.1,26.0,1965.0,0,55.54685,39.6910704,132.1412576055222,504566.4720194647,61,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0,False,False,True,False,False,False,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.75,0,0
1300711353191583068,"Москва, Новомосковский административный округ, район Коммунарка",https://realty.yandex.ru/offer/1300711353191583068/,14738680.0,2,44.0,27.8,2025.0,2026,55.653275,37.1189384,33.25797139801759,334970.0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.333333,0,0
1305325281201535777,"Москва, улица Грина, 34к1",https://realty.yandex.ru/offer/1305325281201535777/,14738680.0,1,34.3,15.4,2001.0,0,55.56915,37.5668684,20.997033621745004,429699.12536443153,25,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,0,False,False,False,False,False,True,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,0.833333,0,0
1308345650043840645,"Москва, улица Академика Волгина, 2",https://realty.yandex.ru/offer/1308345650043840645/,14738680.0,2,65.9,26.7,2024.0,0,55.65659,37.5211584,12.57796821090626,223652.20030349013,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,False,True,False,True,False,False,False,False,True,0.804348,0,0
1308937048319173087,"Москва, квартал № 100, 1к1",https://realty.yandex.ru/offer/1308937048319173087/,14738680.0,2,51.6,20.0,2021.0,0,55.801662,37.3466784,17.69291951560195,285633.3333333333,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,False,True,False,True,False,False,False,False,True,0.133333,0,0
131381554922694940,"Москва, улица Архитектора Власова, 71к1",https://realty.yandex.ru/offer/131381554922694940/,51106500.0,4,83.1,52.3,2025.0,0,55.65968,37.5298924,12.017781865363355,615000.0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.588235,0,0
1316130133492184613,"Москва, Большой Черкасский переулок, 4с2",https://realty.yandex.ru/offer/1316130133492184613/,867350016.0,2,157.7,76.3,2028.0,2028,55.75714,37.6232454,0.383376274469575,5500000.101458466,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,1.0,0,1
1317891740118768151,"Москва, Московский, мкр. Первый Московский",https://realty.yandex.ru/offer/1317891740118768151/,18000000.0,2,62.3,36.0,2013.0,0,55.594345,37.3639944,23.982526200242418,288924.5585874799,13,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,0.16,0,0
1320049155017948608,"Москва, улица Строителей, 7к3",https://realty.yandex.ru/offer/1320049155017948608/,27300000.0,2,55.3,35.2,1957.0,0,55.68576,37.5318604,9.459807419738485,493670.8860759494,69,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0,False,False,False,False,False,True,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,0.375,0,0
1320553230975548108,"Москва, ЮВАО, Рязанский район, ЖК Баланс",https://realty.yandex.ru/offer/1320553230975548108/,17541392.0,1,38.1,10.0,2027.0,2027,55.718784,37.7710034,10.44816641129591,460403.9895013123,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.1,0,0
1327034817175654804,"Москва, ЖК Инджой",https://realty.yandex.ru/offer/1327034817175654804/,22748862.0,2,47.6,29.5,2027.0,2027,55.83228,37.4928054,11.540194320093985,477917.268907563,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,0.4,0,0
1328395985948659456,"Москва, Зеленоград, ул. Александровка",https://realty.yandex.ru/offer/1328395985948659456/,9850000.0,1,39.9,15.0,2025.0,0,55.970028,37.1381114,38.244446353196466,246867.1679197995,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0,False,False,False,False,True,False,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,True,0.117647,0,0
1330000354422949376,"Москва, проспект Вернадского, 29к1",https://realty.yandex.ru/offer/1330000354422949376/,31000000.0,2,58.0,32.0,2015.0,0,55.68067,37.5142514,10.568317275269788,534482.7586206896,11,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,1,0,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0.625,0,0
